Unique_ID	Ref_MFE	Edit_MFE	deltaG	EditSite_Changed	SpliceStart_Changed	SpliceEnd_Changed
1286|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1287|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1288|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1289|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
128|chr10_35321030|35321030|35321112|35321	-89.6	-89.2	0.4	0	1	NA
1290|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1291|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1292|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1293|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1294|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1295|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1296|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1297|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1298|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1299|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
129|chr10_35321030|35321030|35299259|35320	-89.6	-89.2	0.4	0	NA	NA
12|chr10_35321030|35321030|35299259|353208	-89.6	-89.2	0.4	0	NA	NA
1300|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1301|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1302|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1303|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1304|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1305|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1306|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1307|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1308|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1309|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
130|chr10_35321030|35321030|35321112|35321	-89.6	-89.2	0.4	0	1	NA
1310|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1311|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1312|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1313|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1314|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1315|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1316|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1317|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1318|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1319|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
131|chr10_35321030|35321030|35299259|35320	-89.6	-89.2	0.4	0	NA	NA
1320|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1321|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1322|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1323|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1324|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1325|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1326|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1327|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1328|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1329|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
132|chr10_35321030|35321030|35321112|35321	-89.6	-89.2	0.4	0	1	NA
1330|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1331|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1332|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1333|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1334|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1335|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1336|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1337|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1338|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1339|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
133|chr10_35321030|35321030|35299259|35320	-89.6	-89.2	0.4	0	NA	NA
1340|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1341|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1342|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1343|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1344|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1345|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1346|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1347|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1348|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1349|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
134|chr10_35321030|35321030|35321112|35321	-89.6	-89.2	0.4	0	1	NA
1350|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1351|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1352|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1353|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1354|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1355|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1356|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1357|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1358|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1359|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
135|chr10_35321030|35321030|35299259|35320	-89.6	-89.2	0.4	0	NA	NA
1360|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1361|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1362|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1363|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1364|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1365|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1366|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1367|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1368|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1369|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
136|chr10_35321030|35321030|35321112|35321	-89.6	-89.2	0.4	0	1	NA
1370|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1371|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1372|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1373|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1374|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1375|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1376|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1377|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1378|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1379|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
137|chr10_35321030|35321030|35299259|35320	-89.6	-89.2	0.4	0	NA	NA
1380|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1381|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1382|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1383|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1384|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1385|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1386|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1387|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1388|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1389|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
138|chr10_35321030|35321030|35316409|35320	-89.6	-89.2	0.4	0	NA	NA
1390|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1391|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1392|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1393|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1394|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1395|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1396|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1397|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1398|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1399|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
139|chr10_35321030|35321030|35321112|35321	-89.6	-89.2	0.4	0	1	NA
13|chr10_35321030|35321030|35299259|353208	-89.6	-89.2	0.4	0	NA	NA
1400|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1401|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1402|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1403|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1404|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1405|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1406|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1407|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1408|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1409|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
140|chr10_35321030|35321030|35299259|35320	-89.6	-89.2	0.4	0	NA	NA
1410|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1411|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1412|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1413|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1414|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1415|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1416|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1417|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1418|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1419|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
141|chr10_35321030|35321030|35321112|35321	-89.6	-89.2	0.4	0	1	NA
1420|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1421|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1422|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1423|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1424|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1425|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1426|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1427|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1428|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1429|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
142|chr10_35321030|35321030|35299259|35320	-89.6	-89.2	0.4	0	NA	NA
1430|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1431|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1432|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1433|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1434|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1435|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1436|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1437|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1438|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1439|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
143|chr10_35321030|35321030|35321112|35321	-89.6	-89.2	0.4	0	1	NA
1440|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1441|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1442|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1443|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1444|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1445|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1446|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1447|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1448|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1449|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
144|chr10_35321030|35321030|35299259|35320	-89.6	-89.2	0.4	0	NA	NA
1450|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1451|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1452|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1453|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1454|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1455|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1456|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1457|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1458|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1459|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
145|chr10_35321030|35321030|35321112|35321	-89.6	-89.2	0.4	0	1	NA
1460|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1461|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1462|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1463|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1464|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1465|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1466|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1467|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1468|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1469|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
146|chr10_35321030|35321030|35299259|35320	-89.6	-89.2	0.4	0	NA	NA
1470|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1471|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1472|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1473|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1474|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1475|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1476|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1477|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1478|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1479|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
147|chr10_35321030|35321030|35321112|35321	-89.6	-89.2	0.4	0	1	NA
1480|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1481|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1482|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1483|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1484|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1485|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1486|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1487|chr10_73249207|73249207|73249318|7325	-89.3	-89.5	-0.2	0	0	NA
1488|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1489|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
148|chr10_35321030|35321030|35299259|35320	-89.6	-89.2	0.4	0	NA	NA
1490|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1491|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1492|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1493|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1494|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1495|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1496|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1497|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1498|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1499|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
149|chr10_35321030|35321030|35321112|35321	-89.6	-89.2	0.4	0	1	NA
14|chr10_35321030|35321030|35299259|353208	-89.6	-89.2	0.4	0	NA	NA
1500|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1501|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1502|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1503|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1504|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1505|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1506|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1507|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1508|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1509|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
150|chr10_35321030|35321030|35299259|35320	-89.6	-89.2	0.4	0	NA	NA
1510|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1511|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1512|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1513|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1514|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1515|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1516|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1517|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1518|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1519|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
151|chr10_35321030|35321030|35321112|35321	-89.6	-89.2	0.4	0	1	NA
1520|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1521|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1522|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1523|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1524|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1525|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1526|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1527|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1528|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1529|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
152|chr10_35321030|35321030|35299259|35320	-89.6	-89.2	0.4	0	NA	NA
1530|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1531|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1532|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1533|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1534|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1535|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1536|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1537|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1538|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1539|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
153|chr10_35321030|35321030|35316409|35320	-89.6	-89.2	0.4	0	NA	NA
1540|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1541|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1542|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1543|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1544|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1545|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1546|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1547|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1548|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1549|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
154|chr10_35321030|35321030|35321112|35321	-89.6	-89.2	0.4	0	1	NA
1550|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1551|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1552|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1553|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1554|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1555|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1556|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1557|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1558|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1559|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
155|chr10_35321030|35321030|35299259|35320	-89.6	-89.2	0.4	0	NA	NA
1560|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1561|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1562|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1563|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1564|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1565|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1566|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1567|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
1568|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1569|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
156|chr10_35321030|35321030|35321112|35321	-89.6	-89.2	0.4	0	1	NA
1570|chr11_47536684|47536684|47489024|4753	-99.4	-99.1	0.3	1	NA	NA
1571|chr11_47536684|47536684|47536730|4755	-99.4	-99.1	0.3	1	0	NA
